UMGS_ID	MAG_ID	Phylum	Class	Order	Family	Genus
UMGS289	ERR1190584_bin.4	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS290	ERR1190809_bin.11	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS291	ERR1190917_bin.32	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS292	ERR1190950_bin.1	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS293	ERR1305901_bin.110	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS294	ERR1578685_bin.31	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS295	ERR525744_bin.9	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS296	ERR525865_bin.12	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS297	ERR525913_bin.5	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS298	ERR525949_bin.2	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS299	ERR525993_bin.3	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS300	ERR526039_bin.15	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS301	ERR526071_bin.6	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS302	ERR688505_bin.28	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS303	SRR1196448_bin.11	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS304	SRR1197768_bin.9	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella
UMGS305	SRR3582148_bin.9	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS306	SRR3737007_bin.23	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS307	SRR3993018_bin.29	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS308	SRR4305073_bin.1	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS309	SRR4408283_bin.12	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS310	SRR4451622_bin.66	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS311	SRR4481738_bin.62	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS312	SRR5057076_bin.44	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS313	SRR5127512_bin.17	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS314	SRR5127513_bin.28	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS315	SRR5127596_bin.10	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS316	SRR5127650_bin.2	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS317	SRR5127720_bin.20	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS318	SRR5127766_bin.2	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS319	SRR5127794_bin.11	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS320	SRR5279258_bin.3	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS321	SRR5558040_bin.6	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS322	SRR5580128_bin.8	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS323	SRR5963185_bin.16	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS324	SRR6028536_bin.14	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS325	SRR6054490_bin.16	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS326	ERR525750_bin.3	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS327	ERR525926_bin.7	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS328	ERR1293610_bin.26	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS329	SRR6028346_bin.15	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
UMGS331	ERR414334_bin.28	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS332	ERR1620321_bin.10	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
UMGS333	SRR1214522_bin.4	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS334	ERR525697_bin.54	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS335	ERR1190610_bin.12	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
UMGS337	SRR4408050_bin.14	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS338	ERR866572_bin.17	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
UMGS339	ERR688601_bin.50	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	Solobacterium
UMGS340	SRR1761708_bin.14	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS341	ERR688549_bin.7	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS342	ERR688517_bin.19	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS343	SRR924797_bin.3	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI	Anaerococcus
UMGS344	SRR5275455_bin.19	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
UMGS346	ERR525989_bin.14	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter
UMGS347	ERR526073_bin.18	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
UMGS349	SRR5057125_bin.11	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS351	SRR5056786_bin.28	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus
UMGS352	SRR1761720_bin.16	Spirochaetes	Spirochaetia	NA	NA	NA
UMGS353	ERR1190898_bin.10	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS354	SRR4444801_bin.32	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS355	ERR1018193_bin.15	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS356	ERR1578622_bin.12	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
UMGS357	SRR1490999_bin.2	Tenericutes	Mollicutes	NA	NA	NA
UMGS358	ERR1018268_bin.6	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS359	ERR526036_bin.30	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
UMGS360	ERR1578628_bin.40	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS361	SRR5056748_bin.63	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS362	SRR2047833_bin.6	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus
UMGS363	ERR1305900_bin.6	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS364	SRR5127632_bin.6	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS365	SRR5558121_bin.15	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS366	ERR1305897_bin.4	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS367	SRR1197541_bin.30	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	Solobacterium
UMGS368	SRR2155339_bin.18	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS369	SRR769514_bin.12	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Succiniclasticum
UMGS370	ERR1018251_bin.23	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
UMGS372	SRR6028394_bin.25	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS373	ERR414242_bin.31	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS375	DRR042341_bin.5	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS376	DRR042411_bin.15	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS377	DRR042429_bin.2	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS378	DRR042469_bin.28	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS379	ERR1190846_bin.57	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS380	ERR1190848_bin.18	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella
UMGS381	ERR1190860_bin.15	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS382	ERR1190927_bin.13	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS383	ERR1297720_bin.9	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS384	ERR1305892_bin.69	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS385	ERR526080_bin.36	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS386	SRR2912793_bin.2	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS387	SRR2912795_bin.15	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS388	SRR3993025_bin.7	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS389	SRR4408040_bin.5	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS390	SRR4783567_bin.44	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS391	SRR5032304_bin.21	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS393	SRR5056720_bin.124	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS394	SRR5057015_bin.5	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS395	SRR5127698_bin.1	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS396	SRR5558158_bin.11	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS397	ERR1190862_bin.42	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS398	SRR4305226_bin.4	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS399	SRR5558195_bin.21	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS400	ERR414279_bin.29	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS401	SRR2992896_bin.80	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS402	ERR525837_bin.5	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
UMGS403	ERR1913011_bin.11	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS404	ERR1018224_bin.23	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS406	ERR1578662_bin.39	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
UMGS407	ERR414424_bin.15	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
UMGS408	ERR866583_bin.12	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
UMGS409	SRR3737013_bin.56	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
UMGS410	SRR341608_bin.17	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Xylanibacter
UMGS411	ERR1018193_bin.2	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium
UMGS412	ERR525865_bin.1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
UMGS413	ERR1305894_bin.87	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS414	ERR1018188_bin.89	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS415	ERR688518_bin.35	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	NA
UMGS416	ERR1620299_bin.50	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS417	ERR209563_bin.17	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Eggerthella
UMGS418	ERR414348_bin.67	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
UMGS419	SRR1761715_bin.15	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
UMGS420	ERR2013555_bin.15	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS421	SRR2047833_bin.18	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
UMGS422	SRR5558166_bin.58	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS423	SRR5032288_bin.86	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS424	SRR5056748_bin.44	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS425	ERR1190963_bin.31	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS426	SRR5032278_bin.10	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter
UMGS427	ERR525876_bin.25	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS428	SRR5275463_bin.4	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS429	SRR6028556_bin.15	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS430	ERR1190919_bin.16	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS431	SRR5127726_bin.11	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Eggerthella
UMGS432	ERR1620321_bin.4	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS433	SRR5127610_bin.13	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
UMGS434	SRR3993001_bin.26	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS437	SRR3546778_bin.6	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia
UMGS438	ERR414234_bin.52	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS439	ERR1190873_bin.5	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS440	SRR5127498_bin.7	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
UMGS441	ERR525759_bin.21	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS442	ERR1018228_bin.78	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS443	ERR1190576_bin.6	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS445	ERR912037_bin.16	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS446	SRR2674235_bin.2	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS447	SRR5032307_bin.12	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS448	SRR5056939_bin.39	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS449	ERR525989_bin.10	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS450	ERR589544_bin.45	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS451	ERR525889_bin.24	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
UMGS452	SRR5275395_bin.36	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS453	ERR414337_bin.26	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS454	ERR1018226_bin.60	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS455	SRR5963374_bin.23	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS456	ERR209453_bin.40	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS457	ERR1190885_bin.34	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus
UMGS458	SRR5056748_bin.93	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS459	ERR1190927_bin.11	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS460	ERR1620349_bin.21	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI	NA
UMGS461	SRR5279243_bin.26	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS462	ERR1305881_bin.83	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS463	SRR5056786_bin.84	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
UMGS464	SRR1761672_bin.31	Bacteroidetes	NA	NA	NA	NA
UMGS465	SRR6028280_bin.1	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS466	ERR525908_bin.7	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS467	SRR5127501_bin.31	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS468	ERR525884_bin.19	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Eggerthella
UMGS469	SRR5275479_bin.2	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
UMGS470	SRR341590_bin.10	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium
UMGS471	SRR2912783_bin.46	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS472	ERR1578619_bin.63	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
UMGS473	ERR414330_bin.19	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS474	ERR1305901_bin.42	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS475	ERR1912989_bin.19	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum
UMGS476	SRR6028211_bin.4	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS477	SRR6028196_bin.4	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS478	ERR1018207_bin.28	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
UMGS479	SRR3917697_bin.30	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Adlercreutzia
UMGS480	ERR011241_bin.5	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
UMGS481	SRR5127526_bin.5	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS482	ERR011192_bin.9	Tenericutes	Mollicutes	NA	NA	NA
UMGS483	SRR5558388_bin.21	Tenericutes	NA	NA	NA	NA
UMGS484	SRR5579983_bin.90	Tenericutes	NA	NA	NA	NA
UMGS485	ERR1018185_bin.81	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS486	ERR911961_bin.4	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS487	SRR5275441_bin.21	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS488	SRR5275456_bin.21	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
UMGS489	SRR1761687_bin.58	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS490	SRR6028623_bin.9	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS491	SRR5275479_bin.22	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS492	SRR5963299_bin.23	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
UMGS493	SRR5279266_bin.8	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS494	ERR1620320_bin.20	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS495	SRR3466404_bin.32	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Pelosinus
UMGS496	SRR5056953_bin.20	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS498	SRR1197013_bin.19	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS499	SRR3582173_bin.5	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS500	ERR1305896_bin.6	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
UMGS501	ERR1913117_bin.32	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA
UMGS502	ERR321167_bin.3	Spirochaetes	Spirochaetia	NA	NA	NA
UMGS503	SRR1196634_bin.19	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	Solobacterium
UMGS504	SRR1197546_bin.3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger
UMGS505	ERR1293707_bin.3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS506	ERR589452_bin.25	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS508	ERR414347_bin.28	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
UMGS509	SRR4033063_bin.86	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS510	SRR5127749_bin.11	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS511	DRR042316_bin.21	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS512	ERR1190549_bin.6	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS513	ERR1297707_bin.34	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS514	ERR1620277_bin.40	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS515	ERR525735_bin.15	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS516	SRR4423616_bin.3	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS517	SRR5127421_bin.28	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS518	SRR5127727_bin.31	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS519	ERR1018206_bin.15	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS520	SRR3132233_bin.1	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
UMGS522	ERR321408_bin.11	Tenericutes	Mollicutes	NA	NA	NA
UMGS523	SRR341662_bin.23	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS524	SRR5558309_bin.102	Tenericutes	Mollicutes	Erysipelotrichales	Erysipelotrichaceae	Solobacterium
UMGS525	ERR526049_bin.12	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
UMGS526	SRR1761719_bin.14	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS528	ERR526064_bin.43	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	NA
UMGS529	SRR2047828_bin.40	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
UMGS530	SRR2155369_bin.7	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS531	ERR1018228_bin.33	Tenericutes	Mollicutes	NA	NA	NA
UMGS532	ERR209221_bin.15	Tenericutes	Mollicutes	NA	NA	NA
UMGS533	ERR1293593_bin.31	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS534	SRR2912776_bin.44	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS535	SRR3917587_bin.3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS536	SRR5275432_bin.34	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
UMGS537	ERR1297716_bin.14	Firmicutes	Clostridia	Clostridiales	NA	NA
UMGS538	ERR589503_bin.6	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS539	SRR5275410_bin.24	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
UMGS540	ERR1293686_bin.11	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS541	ERR1913030_bin.11	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
UMGS542	ERR1620262_bin.9	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium
UMGS543	ERR525804_bin.50	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
UMGS544	SRR2912792_bin.20	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS545	SRR5127404_bin.24	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
UMGS547	ERR866599_bin.1	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
UMGS548	ERR1620274_bin.23	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
UMGS549	SRR1761717_bin.9	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA
UMGS551	ERR1620320_bin.48	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS552	ERR414240_bin.44	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
UMGS553	ERR209769_bin.23	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
UMGS555	SRR1761713_bin.21	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA
